,Artist ID,Artist name,Album ID,Album name,Album release date,Track ID,Track name,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
421,0y59o4v8uw5crbN9M3JiL1,Badshah,46sf1iyaT5W10cXnIvnvIY,Khandaani Shafakhana,2019-07-26,6lhbNVBwdO5ir2suQW9hPP,Saans Toh Le Le,0.859,0.553,-7.738,0,0.152,0.0928,0.000384,0.163,0.729,111.012,197718,4
422,0y59o4v8uw5crbN9M3JiL1,Badshah,46sf1iyaT5W10cXnIvnvIY,Khandaani Shafakhana,2019-07-26,6ENbBry0QyoSOwU9ovrD75,Udd Jaa,0.718,0.624,-7.444,1,0.0386,0.543,0.000283,0.232,0.72,94.994,251321,4
423,0y59o4v8uw5crbN9M3JiL1,Badshah,46sf1iyaT5W10cXnIvnvIY,Khandaani Shafakhana,2019-07-26,4w2n5y103qKNdTLrNKo0d8,Bheege Mann,0.462,0.29,-10.838,1,0.0314,0.857,5.64e-05,0.168,0.244,92.417,239189,4
424,0y59o4v8uw5crbN9M3JiL1,Badshah,7hqtfeNuPTw16lXOKphPmP,"Dil Jaaniye (From ""Khandaani Shafakhana"")",2019-07-16,0j0bk7gBFUztQWdSgt6dpj,"Dil Jaaniye (From ""Khandaani Shafakhana"")",0.653,0.601,-6.847,1,0.0298,0.511,1.36e-06,0.0977,0.24,100.07,282386,4
425,0y59o4v8uw5crbN9M3JiL1,Badshah,0Qn1webMNo0WuEMjRdcrhW,Paagal,2019-07-10,4gyPGtExOjj1rsByKW33LR,Paagal,0.687,0.854,-5.368,0,0.308,0.0619,0.000645,0.147,0.721,214.016,169907,4
426,0y59o4v8uw5crbN9M3JiL1,Badshah,4aroXseEbgMQBVvF0SfAHz,"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",2019-07-05,24d3IPklAxzBJB2nuWeSpg,"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",0.85,0.984,-0.649,1,0.166,0.0872,0,0.0535,0.814,100.028,172965,4
427,0y59o4v8uw5crbN9M3JiL1,Badshah,3VGMVg8UAj1mcr5702pvrC,"Koka (From ""Khandaani Shafakhana"")",2019-06-28,4H2wyTfSobQHsVnt2JYPMf,"Koka (From ""Khandaani Shafakhana"")",0.873,0.963,-1.376,1,0.104,0.172,0.000176,0.0233,0.906,94.004,176092,4
428,0y59o4v8uw5crbN9M3JiL1,Badshah,7oxOA9DO8prhvY5WDBTQql,Grandfather,2019-06-18,5IQIedZjPq8IA1dGAbxQYe,Grandfather,0.836,0.56,-6.849,1,0.046,0.367,0,0.0556,0.666,96.045,210000,4
429,0y59o4v8uw5crbN9M3JiL1,Badshah,1Ur7yrEfEh7xvCA3vzflKs,"Sab Sahi Hai Bro (Inspired by ""Aladdin"")",2019-05-24,4WZizdGrBVSZCES0q2XDwu,"Sab Sahi Hai Bro - Inspired by ""Aladdin""",0.943,0.465,-6.091,0,0.0952,0.588,0,0.191,0.768,105.95,165849,4
430,0y59o4v8uw5crbN9M3JiL1,Badshah,5sm0DCAmgykHAGWvooZifx,#Gokicko - Single,2019-05-10,6Pxl3RXlHtqufnAvBjXC04,#Gokicko,0.891,0.843,-4.98,1,0.0608,0.00986,1.66e-05,0.0403,0.649,119.948,152500,4
431,0y59o4v8uw5crbN9M3JiL1,Badshah,4lyiDgkC5aqzTDx2Zj5B63,#SetTheRoadsOnFire - Single,2019-04-08,2KHAqvyldAtUz8dn88LblX,#SetTheRoadsOnFire,0.848,0.753,-5.672,1,0.0934,0.0615,0.001,0.301,0.424,104.018,146205,4
432,0y59o4v8uw5crbN9M3JiL1,Badshah,7iM3srTe9CboiM0wUWkyad,Har Ghoont Mein Swag,2019-04-07,5N8rlaknKdZKyXCZKl3rQK,Har Ghoont Mein Swag,0.892,0.738,-4.712,1,0.101,0.153,0,0.0357,0.691,106.996,143573,4
433,0y59o4v8uw5crbN9M3JiL1,Badshah,4SUXWhHVvdxjwoYCPse1gg,She Move It Like (Remix by Aqeel Ali),2019-02-15,6iPkYy6ras1tu8uFgSKcVE,She Move It Like - Remix by Aqeel Ali,0.687,0.823,-8.9,1,0.0499,0.00709,4.26e-05,0.847,0.766,104.99,149133,4
434,0y59o4v8uw5crbN9M3JiL1,Badshah,361JEBXAstrLgzlrdm9UXc,"Peg (From ""Do Dooni Panj"")",2018-12-28,37fj1EINskpgizI4PITvYr,"Peg - From ""Do Dooni Panj""",0.755,0.891,-3.867,1,0.173,0.434,1.4e-05,0.0477,0.836,100.06,254123,4
435,0y59o4v8uw5crbN9M3JiL1,Badshah,60qwQQR40oYOCoGMN2vXA3,"Haunsla (From ""Do Dooni Panj"")",2018-12-26,0Dp3k30AKsxPs0ndxqfgwK,"Haunsla - From ""Do Dooni Panj""",0.713,0.871,-4.189,0,0.194,0.147,0,0.137,0.341,119.841,146000,4
436,0y59o4v8uw5crbN9M3JiL1,Badshah,5TErwmeZYQ3KzZ5gMGFnkl,Perfect Remixed,2018-12-24,7guL4zaXMUgp5hTH7JCfD9,Perfect Remixed By DJ Suketu,0.724,0.944,-3.277,0,0.0668,0.185,0.00325,0.876,0.807,120.006,244056,4
437,0y59o4v8uw5crbN9M3JiL1,Badshah,1lgznrakR8L92tsvpsqz54,"Jacketan Lightan Waliyan (From ""Do Dooni Panj"")",2018-12-22,4pnMVajPrtK0848LpBigHS,"Jacketan Lightan Waliyan - From ""Do Dooni Panj""",0.851,0.664,-6.935,1,0.177,0.324,0,0.466,0.433,93.092,154839,4
438,0y59o4v8uw5crbN9M3JiL1,Badshah,1lKDxvP8fFFc5m1hZ2fwDN,She Move It Like,2018-12-11,6iSUIEoQaZXB2gtTCTeQYv,She Move It Like,0.832,0.477,-6.949,1,0.0481,0.00725,6.47e-05,0.205,0.844,101.997,181765,4
439,0y59o4v8uw5crbN9M3JiL1,Badshah,6dNfTyMp16En4O767eRWB3,Perfect,2018-10-10,1MvKKAaNYtKWIGjmiJdQPf,Perfect,0.847,0.863,-4.638,0,0.0982,0.318,0.000306,0.487,0.88,105.011,194286,4
440,0y59o4v8uw5crbN9M3JiL1,Badshah,2VCcwqpmtLA574Util0ccW,Jazbaa,2018-10-04,7GL4QtIL0HyoRCGVMBXePu,Jaane Tere Shehar,0.577,0.283,-10.497,1,0.0456,0.786,6.2e-05,0.099,0.284,75.386,219266,4
441,0y59o4v8uw5crbN9M3JiL1,Badshah,2VCcwqpmtLA574Util0ccW,Jazbaa,2018-10-04,5OUWFsHPEa4Ox9qtqAYsYT,Bandeyaa,0.511,0.706,-6.676,1,0.0365,0.3,1.01e-05,0.567,0.368,160.052,282889,4
442,0y59o4v8uw5crbN9M3JiL1,Badshah,2VCcwqpmtLA574Util0ccW,Jazbaa,2018-10-04,70U6OZgppn6lL59EaQ21Ot,Kahaaniyaa,0.603,0.621,-7.574,1,0.0314,0.0542,2e-06,0.0973,0.562,120.127,243462,4
443,0y59o4v8uw5crbN9M3JiL1,Badshah,2VCcwqpmtLA574Util0ccW,Jazbaa,2018-10-04,0iq1fntXZH5ho3dsquJaaW,Aaj Raat Ka Scene,0.798,0.935,-4.002,1,0.0468,0.0537,1.14e-05,0.0843,0.766,130.053,210031,4
444,0y59o4v8uw5crbN9M3JiL1,Badshah,2VCcwqpmtLA574Util0ccW,Jazbaa,2018-10-04,6t9VWWLjZbRQ9djK23b6hT,Bandeyaa - Reprise,0.37,0.704,-5.886,1,0.0614,0.235,5.67e-05,0.527,0.226,78.706,259318,4
445,0y59o4v8uw5crbN9M3JiL1,Badshah,7l91uCWb7Dbo8LFN7Z7N2i,Tareefan Remix by DJ Suketu,2018-10-01,2yIA7iBE3Q2bni9CxXZChM,Tareefan Remix by DJ Suketu,0.781,0.842,-4.018,1,0.0333,0.0296,0.00242,0.0848,0.751,107.999,228889,4
446,0y59o4v8uw5crbN9M3JiL1,Badshah,5oDUWgZrLsZvB4PQxffUuO,"Tip Tip (From ""Lockdown"")",2018-08-20,69iaaF0VAWOciXqJ2wfe54,"Tip Tip - From ""Lockdown""",0.692,0.685,-8.251,0,0.0463,0.545,0.0796,0.0962,0.429,103.946,186752,4
447,0y59o4v8uw5crbN9M3JiL1,Badshah,5hsd1OaZpWPVBfyHcOurJZ,Heartless (feat. Aastha Gill),2018-08-12,5GoZcfJqSpkNLgKQqbkUxL,Heartless (feat. Aastha Gill),0.543,0.455,-11.914,0,0.101,0.276,0,0.0948,0.659,172.084,210000,4
448,0y59o4v8uw5crbN9M3JiL1,Badshah,20xQSrfoArSkrY9wSno12S,Bamb,2018-07-18,0bP7s2z7TF7ZUHpq1lHNJ6,Bamb,0.757,0.833,-5.056,0,0.05,0.0513,0,0.131,0.647,95.971,178082,4
449,0y59o4v8uw5crbN9M3JiL1,Badshah,5cExHIssPauI1CN9fwxkOk,Nawabzaade,2018-07-17,4dJWik0ax9bRFXl0HqbFjT,High Rated Gabru,0.685,0.841,-2.932,0,0.0942,0.118,0,0.26,0.59,97.929,179099,4
450,0y59o4v8uw5crbN9M3JiL1,Badshah,5cExHIssPauI1CN9fwxkOk,Nawabzaade,2018-07-17,4K4oUXxE16ViUiY9qN9q61,Tere Naal Nachna,0.912,0.677,-4.212,1,0.0713,0.193,0,0.0939,0.94,115.061,166615,4
451,0y59o4v8uw5crbN9M3JiL1,Badshah,5cExHIssPauI1CN9fwxkOk,Nawabzaade,2018-07-17,3FUNsSnwfCUs1cya00xjwZ,Mummy Kasam,0.694,0.77,-6.475,1,0.0774,0.156,0,0.331,0.694,75.001,178430,4
452,0y59o4v8uw5crbN9M3JiL1,Badshah,5cExHIssPauI1CN9fwxkOk,Nawabzaade,2018-07-17,6sq99EHc5zRuF5j5H3fX1Z,High Rated Gabru (Female Version),0.759,0.726,-6.957,0,0.109,0.348,0,0.122,0.789,92.002,125691,4
453,0y59o4v8uw5crbN9M3JiL1,Badshah,5cExHIssPauI1CN9fwxkOk,Nawabzaade,2018-07-17,4JrrRdGPwPxZ0tpunxNi5A,Lagi Hawa Dil Ko,0.467,0.588,-7.806,1,0.24,0.405,0,0.129,0.33,95.988,310477,4
454,0y59o4v8uw5crbN9M3JiL1,Badshah,67DmZ2rQtmE1Xw6XzKzVb3,Tareefan Remix by DJ Shilpi Sharma (Veere Di Wedding),2018-07-06,5Gbbt8NfMlIJ0SZRhLV2Md,Tareefan Remix by DJ Shilpi Sharma (Veere Di Wedding),0.797,0.7,-5.363,0,0.0477,0.0174,0.00792,0.323,0.262,105.018,201195,4
455,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0VX4h82GDqCcB7fWPzo1fB,I Love You,2020-04-06,33s7zjLDVCmxTsadyr0uKr,Dure Oi Pahar Misheche,0.8,0.598,-7.819,1,0.0784,0.583,0.000327,0.245,0.899,115.016,302289,4
456,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0VX4h82GDqCcB7fWPzo1fB,I Love You,2020-04-06,39CjBOktmplV3jhkcMceaX,Bhalobasha Haat Baralo,0.616,0.763,-6.959,0,0.044,0.217,3.13e-05,0.134,0.687,92.012,335517,4
457,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0VX4h82GDqCcB7fWPzo1fB,I Love You,2020-04-06,2qPot7X4lNLXvHHOnG8xdA,Cholre Cholre bhai,0.745,0.941,-6.177,0,0.0799,0.107,1.39e-05,0.762,0.634,100.353,340585,4
458,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0VX4h82GDqCcB7fWPzo1fB,I Love You,2020-04-06,1a4ULwV8U9oepK2d6yY86D,Ekta Kotha Bolbo,0.713,0.715,-7.127,0,0.0904,0.521,0.000255,0.134,0.794,91.965,307331,4
459,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0VX4h82GDqCcB7fWPzo1fB,I Love You,2020-04-06,6EqlVG7e4DWJPjaNOksVL3,I Love You Theme,0.765,0.698,-8.619,0,0.0841,0.519,0,0.0522,0.731,94.984,347925,4
460,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0VX4h82GDqCcB7fWPzo1fB,I Love You,2020-04-06,5IJj9uz1ATu2PW7jEwd89C,Mon Mane Na,0.608,0.802,-6.999,0,0.0594,0.733,2.99e-05,0.0988,0.528,94.932,302106,4
461,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,186ClFXwLgld7zua0B4shO,Ishq Tera,0.524,0.646,-6.81,1,0.0476,0.652,0,0.0981,0.611,78.739,312926,4
462,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,014itX8ZwJRiSCS5rR0spe,Mehki Mehki Raatein,0.407,0.517,-5.678,1,0.054,0.36,0,0.378,0.525,158.789,208970,3
463,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,0o7EUvC1EYpTJBYh91j1ug,Hasrat Bhari Nazar Unplugged,0.491,0.454,-8.272,1,0.0321,0.396,1.34e-05,0.261,0.368,102.671,362423,4
464,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,0zzMaR8ee00fGVkzzvm3Ja,Tere Hi Liye,0.618,0.661,-6.427,0,0.0311,0.309,7.29e-06,0.116,0.384,105.012,221029,4
465,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,5skvTk6UGxZvc0ruxRkexv,Bada Ajeeb Hai Safar,0.567,0.628,-7.185,0,0.0754,0.718,9.77e-05,0.0997,0.263,143.885,232864,4
466,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,6pfC5hdeQkxQe529d0t5wY,First Date,0.456,0.653,-5.738,1,0.0738,0.339,0,0.188,0.402,180.103,263758,4
467,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,0vF6P0aRpeWEKuCklOuecU,Piya Piya,0.564,0.918,-7.928,1,0.115,0.667,2.37e-06,0.822,0.677,102.881,446657,4
468,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,1S2GzheqWteOKXJ8F5plCF,Tujhko Bin Dekhe,0.725,0.683,-8.316,1,0.0357,0.275,1.29e-06,0.107,0.716,100.002,262787,4
469,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,4OOxgabvO7TVOic0rh3Cji,Rim Jhim,0.438,0.713,-5.973,1,0.0482,0.626,0.00259,0.322,0.528,138.595,383448,3
470,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,67Tb4zZ6c6ml8vN4c7mxn1,Yeh Mujhe Kya Hua,0.594,0.682,-6.208,1,0.0402,0.439,0,0.111,0.588,88.01,258822,4
471,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,5Ho7kRnpHVY8augDkulvQz,Tum Sang,0.669,0.622,-8.078,1,0.0292,0.9,5e-06,0.113,0.596,100.027,345557,1
472,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,0nyX3CI7G85qmWsY745IKk,Sab Gulabon Pe,0.646,0.793,-4.64,1,0.032,0.406,0.0107,0.107,0.727,149.948,229600,4
473,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,663K0RDgCRB0p4v9HvUXXY,Maaheru,0.651,0.715,-5.831,0,0.0348,0.171,1.25e-05,0.306,0.325,79.993,252528,4
474,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,47pCI3wwKvboMS7I8r2BP8,Tujhe Dekhta Hun,0.629,0.465,-8.121,0,0.0303,0.741,0,0.137,0.51,135.898,175588,4
475,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,1x6Pq7VhfdQVjk856BLjDH,Har Ghadi,0.552,0.657,-6.881,1,0.0891,0.406,0,0.27,0.507,86.165,354385,4
476,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,1vaiuKMMv4Wqtv6NKEOa0o,Valentine Love Songs,2020-02-01,6yIeZzwxCFVDiagetqlfxV,Jashan Ki Raat Hai,0.518,0.951,-4.133,0,0.0949,0.107,0.00549,0.0533,0.577,106.178,338520,4
477,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,1UCeMZJYpBgq4OBZHsfVfl,Neel Digante,0.63,0.428,-10.787,0,0.0946,0.755,9.25e-06,0.147,0.524,155.93,210004,3
478,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,6jkNjL9llV3XAp03yfM3Sq,Alote Alote Dhaka,0.565,0.6,-6.6,0,0.0282,0.736,0,0.284,0.247,99.982,311321,4
479,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,6jX8z1CY4EdZGPp3UOKgiK,Rangabati,0.477,0.795,-4.461,1,0.457,0.605,0,0.302,0.473,77.115,233579,4
480,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,0jNNcDwmL8kbZQEOpc9IJU,Kopale Aaj Valobasar Jor Duet,0.448,0.386,-8.902,1,0.0296,0.856,1.59e-06,0.261,0.396,97.759,276429,1
481,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,2MJL4iq8Qdc8bGyA3qFokS,Maa,0.446,0.42,-9.924,1,0.0304,0.502,5.26e-05,0.0939,0.2,144.795,293646,4
482,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,3PDJdyvji0sXsDfxfin6lq,Tapur Tupur,0.695,0.327,-11.127,0,0.0384,0.832,0,0.0857,0.487,111.057,280000,3
483,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,5rvd3UpSugPKGAMXyDsuBt,Ki Kore Bojhabo Bol,0.543,0.882,-4.486,0,0.0543,0.0336,0,0.148,0.612,80.013,283499,4
484,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,6oOu3O0E45NT7jMiuZZxVB,Shesh Belaye,0.515,0.514,-8.734,0,0.0426,0.414,4.44e-06,0.129,0.457,152.135,207067,4
485,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,5fV9RiABRBFbfBI85blmFp,Pure Gechhe Chokh,0.709,0.473,-8.781,1,0.0326,0.667,0,0.139,0.432,122.949,269674,4
486,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,0WrWIrNiJN0fF7maYehB0H,Baishnob Sei Jon,0.367,0.499,-8.242,1,0.0377,0.664,0,0.219,0.175,74.576,334687,4
487,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,2qnDFr9Gtp67gcR45Z0Zy2,Shobai Chup,0.484,0.223,-11.802,1,0.0469,0.766,0,0.145,0.394,180.188,198817,4
488,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,7vl3zvv1mc5A1dFlJfpy8W,Kobe Ashbe,0.381,0.226,-11.707,1,0.0358,0.765,0,0.107,0.347,182.302,210989,4
489,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,4lmgFyd5w2tCSaeJn2BxSE,Khachar Pakhi,0.555,0.215,-7.273,1,0.0271,0.847,0,0.106,0.304,79.829,177093,1
490,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,4oAWXdYPnA4rXeoOA1Prf4,Kajol Bhramara,0.397,0.259,-7.703,1,0.0322,0.886,0,0.168,0.207,88.019,246136,1
491,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4NGMIfZ8Rs9rRSwjTbvhmQ,Bengali Film Hits 2019,2019-09-27,6loQLxuTzt3sIVdhAHRr1S,O Jibon Tomar Sathe,0.597,0.308,-7.981,1,0.0401,0.848,0,0.12,0.381,144.132,172500,3
492,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0n2NGQGniajCagI0dDoINN,Gotro,2019-09-13,0eZOYplcZQHdiURWsejHWw,Neel Digante,0.63,0.428,-10.787,0,0.0946,0.755,9.25e-06,0.147,0.524,155.93,210004,3
493,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0n2NGQGniajCagI0dDoINN,Gotro,2019-09-13,35fHFdPEDFTQUCKASqxOoy,Rangabati,0.477,0.795,-4.461,1,0.457,0.605,0,0.302,0.473,77.115,233579,4
494,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0n2NGQGniajCagI0dDoINN,Gotro,2019-09-13,47SaOYw4vdMcA2c4BavOk1,Maa,0.446,0.42,-9.924,1,0.0304,0.502,5.26e-05,0.0939,0.2,144.795,293646,4
495,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0n2NGQGniajCagI0dDoINN,Gotro,2019-09-13,428r2ELpjU4bPI0uPwyYga,Mashima Hitler,0.834,0.858,-6.716,0,0.0526,0.05,0,0.11,0.311,129.964,170308,4
496,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0n2NGQGniajCagI0dDoINN,Gotro,2019-09-13,0xj1emWhZprPNt99FHeSDK,Baishnob Sei Jon,0.367,0.499,-8.242,1,0.0377,0.664,0,0.219,0.175,74.576,334687,4
497,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0n2NGQGniajCagI0dDoINN,Gotro,2019-09-13,3jvnoeWmm8SngqjlTgJAUl,Murshid,0.707,0.802,-6.503,0,0.0875,0.63,0,0.111,0.865,119.991,173500,4
498,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0n2NGQGniajCagI0dDoINN,Gotro,2019-09-13,0Anp6LrxDefYQNdVB2kw4g,Srikrishno Kirton,0.375,0.518,-8.846,1,0.0618,0.796,3.1e-05,0.0947,0.314,171.611,545874,3
499,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0W6pU0fjopyXQ48E6YltLb,Gotro,2019-08-30,2UrOwiXFCqrfhwJkBW3GTB,Neel Digante,0.63,0.428,-10.787,0,0.0946,0.755,9.25e-06,0.147,0.524,155.93,210004,3
500,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0W6pU0fjopyXQ48E6YltLb,Gotro,2019-08-30,2zOHRRLfMWME9OgpURjDTW,Rangabati,0.477,0.795,-4.461,1,0.457,0.605,0,0.302,0.473,77.115,233579,4
501,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0W6pU0fjopyXQ48E6YltLb,Gotro,2019-08-30,4yzditeLYT3boCSDwkDGOI,Mashima Hitler,0.834,0.858,-6.716,0,0.0526,0.05,0,0.11,0.311,129.964,170308,4
502,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0W6pU0fjopyXQ48E6YltLb,Gotro,2019-08-30,22DlGEQVB6juofLAd31UMK,Maa,0.446,0.42,-9.924,1,0.0304,0.502,5.26e-05,0.0939,0.2,144.795,293646,4
503,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0W6pU0fjopyXQ48E6YltLb,Gotro,2019-08-30,01YOPC8qnXSgpJzCQ2s5eD,Baishnob Sei Jon,0.367,0.499,-8.242,1,0.0377,0.664,0,0.219,0.175,74.576,334687,4
504,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0W6pU0fjopyXQ48E6YltLb,Gotro,2019-08-30,2EOsgZaPZ7Uo0DkWrG4rCD,Srikrishno Kirton,0.375,0.518,-8.846,1,0.0618,0.796,3.1e-05,0.0947,0.314,171.611,545874,3
505,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,0W6pU0fjopyXQ48E6YltLb,Gotro,2019-08-30,4l3yvePm6YA5NbTvXKTpxQ,Murshid,0.707,0.802,-6.503,0,0.0875,0.63,0,0.111,0.865,119.991,173500,4
506,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,2Xf4u5w66rTkXwWYlMZiOB,Voice of Shreya Ghoshal,2019-03-09,2E2bh1oI2j6eXyVKMQqFk7,"Kaiya Chivuti Omme (From ""Fortuner"")",0.65,0.588,-4.171,0,0.0429,0.808,0,0.158,0.597,145.78,239465,3
507,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,2Xf4u5w66rTkXwWYlMZiOB,Voice of Shreya Ghoshal,2019-03-09,1uPu5uclWrFrrTkAhcJfDV,"Dhyaanisi Kaayuvenu (From ""Yaarige Yaaruntu"")",0.547,0.509,-7.201,1,0.031,0.85,0.00653,0.107,0.312,121.863,267229,4
508,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,2Xf4u5w66rTkXwWYlMZiOB,Voice of Shreya Ghoshal,2019-03-09,1LSjKWVG2MGycRxO302Kk4,"Kanasalu (From ""Mungaru Male 2"")",0.692,0.41,-8.675,0,0.0367,0.374,2.15e-06,0.0999,0.283,119.961,278847,4
509,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,2Xf4u5w66rTkXwWYlMZiOB,Voice of Shreya Ghoshal,2019-03-09,0x0lSK14EB2b7ogeEaWl8e,"Kanna Saneyalli (From ""Sanchari"")",0.52,0.578,-5.352,1,0.0518,0.456,0,0.0771,0.481,79.843,387840,4
510,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,2Xf4u5w66rTkXwWYlMZiOB,Voice of Shreya Ghoshal,2019-03-09,02g2yppPWI5jaVkplJV9aC,"Chippinolagade (From ""Maasthi Gudi"")",0.383,0.443,-10.158,0,0.0395,0.647,1.18e-06,0.311,0.387,180.084,284000,3
511,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,2Xf4u5w66rTkXwWYlMZiOB,Voice of Shreya Ghoshal,2019-03-09,4zMrz32A6kVjJD0jQ1VeEn,"Ille Ile Ello (From ""Chirru"")",0.453,0.769,-7.388,0,0.0898,0.0924,1.92e-05,0.0969,0.758,78.274,283350,4
